	24 3 5 1 0
	24 3 5 2 0
	24 3 5 3 1
	24 3 5 4 0
	24 4 1 1 1
	24 4 1 2 1
	24 4 1 3 1
	24 4 1 4 0
	24 4 2 1 1
	24 4 2 2 1
	24 4 2 3 1
	24 4 2 4 0
	24 4 3 1 0
	24 4 3 2 0
	24 4 3 3 0
	24 4 3 4 0
	24 4 4 1 1
	24 4 4 2 1
	24 4 4 3 1
	24 4 4 4 0
	24 4 5 1 1
	24 4 5 2 1
	24 4 5 3 1
	24 4 5 4 0
	25 1 1 1 1
	25 1 1 2 1
	25 1 1 3 1
	25 1 1 4 0
	25 1 2 1 1
	25 1 2 2 1
	25 1 2 3 1
	25 1 2 4 0
	25 1 3 1 1
	25 1 3 2 1
	25 1 3 3 1
	25 1 3 4 0
	25 1 4 1 1
	25 1 4 2 1
	25 1 4 3 1
	25 1 4 4 0
	25 1 5 1 1
	25 1 5 2 1
	25 1 5 3 1
	25 1 5 4 0
	25 2 1 1 0
	25 2 1 2 1
	25 2 1 3 1
	25 2 1 4 0
	25 2 2 1 1
	25 2 2 2 1
	25 2 2 3 1
	25 2 2 4 0
	25 2 3 1 1
	25 2 3 2 1
	25 2 3 3 1
	25 2 3 4 0
	25 2 4 1 1
	25 2 4 2 1
	25 2 4 3 1
	25 2 4 4 0
	25 2 5 1 1
	25 2 5 2 1
	25 2 5 3 1
	25 2 5 4 0
	25 3 1 1 1
	25 3 1 2 1
	25 3 1 3 1
	25 3 1 4 0
	25 3 2 1 1
	25 3 2 2 1
	25 3 2 3 1
	25 3 2 4 0
	25 3 3 1 1
	25 3 3 2 1
	25 3 3 3 1
	25 3 3 4 0
	25 3 4 1 1
	25 3 4 2 1
	25 3 4 3 1
	25 3 4 4 0
	25 3 5 1 1
	25 3 5 2 1
	25 3 5 3 1
	25 3 5 4 0
	25 4 1 1 0
	25 4 1 2 1
	25 4 1 3 1
	25 4 1 4 0
	25 4 2 1 1
	25 4 2 2 1
	25 4 2 3 1
	25 4 2 4 0
	25 4 3 1 1
	25 4 3 2 1
	25 4 3 3 1
	25 4 3 4 0
	25 4 4 1 1
	25 4 4 2 1
	25 4 4 3 1
	25 4 4 4 0
	25 4 5 1 1
	25 4 5 2 1
	25 4 5 3 1
	25 4 5 4 0
	27 1 1 1 1
	27 1 1 2 1
	27 1 1 3 1
	27 1 1 4 0
	27 1 2 1 1
	27 1 2 2 1
	27 1 2 3 1
	27 1 2 4 0
	27 1 3 1 1
	27 1 3 2 1
	27 1 3 3 1
	27 1 3 4 0
	27 1 4 1 1
	27 1 4 2 1
	27 1 4 3 1
	27 1 4 4 0
	27 1 5 1 1
	27 1 5 2 1
	27 1 5 3 1
	27 1 5 4 0
	27 2 1 1 1
	27 2 1 2 1
	27 2 1 3 1
	27 2 1 4 0
	27 2 2 1 1
	27 2 2 2 1
	27 2 2 3 1
	27 2 2 4 0
	27 2 3 1 1
	27 2 3 2 1
	27 2 3 3 1
	27 2 3 4 0
	27 2 4 1 1
	27 2 4 2 1
	27 2 4 3 1
	27 2 4 4 0
	27 2 5 1 1
	27 2 5 2 1
	27 2 5 3 1
	27 2 5 4 0
	27 3 1 1 1
	27 3 1 2 1
	27 3 1 3 1
	27 3 1 4 0
	27 3 2 1 1
	27 3 2 2 1
	27 3 2 3 1
	27 3 2 4 0
	27 3 3 1 1
	27 3 3 2 1
	27 3 3 3 1
	27 3 3 4 0
	27 3 4 1 1
	27 3 4 2 1
	27 3 4 3 1
	27 3 4 4 0
	27 3 5 1 1
	27 3 5 2 1
	27 3 5 3 1
	27 3 5 4 0
	27 4 1 1 1
	27 4 1 2 1
	27 4 1 3 1
	27 4 1 4 0
	27 4 2 1 1
	27 4 2 2 1
	27 4 2 3 1
	27 4 2 4 0
	27 4 3 1 1
	27 4 3 2 1
	27 4 3 3 1
	27 4 3 4 0
	27 4 4 1 1
	27 4 4 2 1
	27 4 4 3 1
	27 4 4 4 0
	27 4 5 1 1
	27 4 5 2 1
	27 4 5 3 1
	27 4 5 4 0
	31 1 1 1 1
	31 1 1 2 1
	31 1 1 3 1
	31 1 1 4 1
	31 1 2 1 1
	31 1 2 2 1
	31 1 2 3 1
	31 1 2 4 0
	31 1 3 1 1
	31 1 3 2 1
	31 1 3 3 1
	31 1 3 4 0
	31 1 4 1 1
	31 1 4 2 1
	31 1 4 3 1
	31 1 4 4 0
	31 1 5 1 1
	31 1 5 2 1
	31 1 5 3 1
	31 1 5 4 0
	31 2 1 1 1
	31 2 1 2 1
	31 2 1 3 1
	31 2 1 4 1
	31 2 2 1 1
	31 2 2 2 1
	31 2 2 3 1
	31 2 2 4 0
	31 2 3 1 1
	31 2 3 2 1
	31 2 3 3 1
	31 2 3 4 0
	31 2 4 1 1
	31 2 4 2 1
	31 2 4 3 1
	31 2 4 4 0
	31 2 5 1 1
	31 2 5 2 1
	31 2 5 3 1
	31 2 5 4 0
	31 3 1 1 1
	31 3 1 2 1
	31 3 1 3 1
	31 3 1 4 1
	31 3 2 1 1
	31 3 2 2 1
	31 3 2 3 1
	31 3 2 4 0
	31 3 3 1 1
	31 3 3 2 1
	31 3 3 3 1
	31 3 3 4 0
	31 3 4 1 1
	31 3 4 2 1
	31 3 4 3 1
	31 3 4 4 0
	31 3 5 1 1
	31 3 5 2 1
	31 3 5 3 1
	31 3 5 4 0
	31 4 1 1 1
	31 4 1 2 1
	31 4 1 3 1
	31 4 1 4 1
	31 4 2 1 1
	31 4 2 2 1
	31 4 2 3 1
	31 4 2 4 0
	31 4 3 1 1
	31 4 3 2 1
	31 4 3 3 1
	31 4 3 4 0
	31 4 4 1 1
	31 4 4 2 1
	31 4 4 3 1
	31 4 4 4 0
	31 4 5 1 1
	31 4 5 2 1
	31 4 5 3 1
	31 4 5 4 0
	32 1 1 1 0
	32 1 1 2 0
	32 1 1 3 0
	32 1 1 4 1
	32 1 2 1 0
	32 1 2 2 0
	32 1 2 3 0
	32 1 2 4 0
	32 1 3 1 0
	32 1 3 2 1
	32 1 3 3 0
	32 1 3 4 0
	32 1 4 1 0
	32 1 4 2 1
	32 1 4 3 0
	32 1 4 4 0
	32 1 5 1 0
	32 1 5 2 0
	32 1 5 3 0
	32 1 5 4 0
	32 2 1 1 0
	32 2 1 2 0
	32 2 1 3 0
	32 2 1 4 1
	32 2 2 1 0
	32 2 2 2 0
	32 2 2 3 0
	32 2 2 4 0
	32 2 3 1 0
	32 2 3 2 1
	32 2 3 3 0
	32 2 3 4 0
	32 2 4 1 0
	32 2 4 2 1
	32 2 4 3 0
	32 2 4 4 0
	32 2 5 1 0
	32 2 5 2 0
	32 2 5 3 0
	32 2 5 4 0
	32 3 1 1 0
	32 3 1 2 0
	32 3 1 3 0
	32 3 1 4 1
	32 3 2 1 0
	32 3 2 2 0
	32 3 2 3 0
	32 3 2 4 0
	32 3 3 1 0
	32 3 3 2 1
	32 3 3 3 0
	32 3 3 4 0
	32 3 4 1 0
	32 3 4 2 1
	32 3 4 3 0
	32 3 4 4 0
	32 3 5 1 0
	32 3 5 2 0
	32 3 5 3 0
	32 3 5 4 0
	32 4 1 1 0
	32 4 1 2 0
	32 4 1 3 0
	32 4 1 4 1
	32 4 2 1 0
	32 4 2 2 0
	32 4 2 3 0
	32 4 2 4 0
	32 4 3 1 0
	32 4 3 2 1
	32 4 3 3 0
	32 4 3 4 0
	32 4 4 1 0
	32 4 4 2 1
	32 4 4 3 0
	32 4 4 4 0
	32 4 5 1 0
	32 4 5 2 0
	32 4 5 3 0
	32 4 5 4 0
	36 1 1 1 0
	36 1 1 2 0
	36 1 1 3 0
	36 1 1 4 0
	36 1 2 1 0
	36 1 2 2 0
	36 1 2 3 0
	36 1 2 4 0
	36 1 3 1 0
	36 1 3 2 0
	36 1 3 3 0
	36 1 3 4 0
	36 1 4 1 0
	36 1 4 2 0
	36 1 4 3 0
	36 1 4 4 0
	36 1 5 1 0
	36 1 5 2 0
	36 1 5 3 0
	36 1 5 4 0
	36 2 1 1 0
	36 2 1 2 1
	36 2 1 3 0
	36 2 1 4 0
	36 2 2 1 0
	36 2 2 2 0
	36 2 2 3 0
	36 2 2 4 0
	36 2 3 1 0
	36 2 3 2 0
	36 2 3 3 0
	36 2 3 4 0
	36 2 4 1 0
	36 2 4 2 0
	36 2 4 3 0
	36 2 4 4 0
	36 2 5 1 1
	36 2 5 2 0
	36 2 5 3 0
	36 2 5 4 0
	36 3 1 1 0
	36 3 1 2 0
	36 3 1 3 0
	36 3 1 4 0
	36 3 2 1 0
	36 3 2 2 0
	36 3 2 3 0
	36 3 2 4 0
	36 3 3 1 0
	36 3 3 2 0
	36 3 3 3 0
	36 3 3 4 0
	36 3 4 1 0
	36 3 4 2 0
	36 3 4 3 0
	36 3 4 4 0
	36 3 5 1 0
	36 3 5 2 0
	36 3 5 3 0
	36 3 5 4 0
	36 4 1 1 0
	36 4 1 2 1
	36 4 1 3 0
	36 4 1 4 0
	36 4 2 1 0
	36 4 2 2 0
	36 4 2 3 0
	36 4 2 4 0
	36 4 3 1 0
	36 4 3 2 0
	36 4 3 3 0
	36 4 3 4 0
	36 4 4 1 0
	36 4 4 2 0
	36 4 4 3 0
	36 4 4 4 0
	36 4 5 1 1
	36 4 5 2 0
	36 4 5 3 0
	36 4 5 4 0
	37 1 1 1 1
	37 1 1 2 1
	37 1 1 3 1
	37 1 1 4 0
	37 1 2 1 1
	37 1 2 2 1
	37 1 2 3 1
	37 1 2 4 0
	37 1 3 1 1
	37 1 3 2 1
	37 1 3 3 1
	37 1 3 4 0
	37 1 4 1 1
	37 1 4 2 1
	37 1 4 3 1
	37 1 4 4 0
	37 1 5 1 1
	37 1 5 2 1
	37 1 5 3 1
	37 1 5 4 0
	37 2 1 1 1
	37 2 1 2 1
	37 2 1 3 1
	37 2 1 4 0
	37 2 2 1 1
	37 2 2 2 1
	37 2 2 3 1
	37 2 2 4 0
	37 2 3 1 1
	37 2 3 2 1
	37 2 3 3 1
	37 2 3 4 1
	37 2 4 1 1
	37 2 4 2 1
	37 2 4 3 1
	37 2 4 4 0
	37 2 5 1 1
	37 2 5 2 1
	37 2 5 3 1
	37 2 5 4 0
	37 3 1 1 1
	37 3 1 2 1
	37 3 1 3 1
	37 3 1 4 0
	37 3 2 1 1
	37 3 2 2 1
	37 3 2 3 1
	37 3 2 4 0
	37 3 3 1 1
	37 3 3 2 1
	37 3 3 3 1
	37 3 3 4 0
	37 3 4 1 1
	37 3 4 2 1
	37 3 4 3 1
	37 3 4 4 0
	37 3 5 1 1
	37 3 5 2 1
	37 3 5 3 1
	37 3 5 4 0
	37 4 1 1 1
	37 4 1 2 1
	37 4 1 3 1
	37 4 1 4 0
	37 4 2 1 1
	37 4 2 2 1
	37 4 2 3 1
	37 4 2 4 0
	37 4 3 1 1
	37 4 3 2 1
	37 4 3 3 1
	37 4 3 4 1
	37 4 4 1 1
	37 4 4 2 1
	37 4 4 3 1
	37 4 4 4 0
	37 4 5 1 1
	37 4 5 2 1
	37 4 5 3 1
	37 4 5 4 0
	38 1 1 1 0
	38 1 1 2 0
	38 1 1 3 0
	38 1 1 4 0
	38 1 2 1 0
	38 1 2 2 0
	38 1 2 3 0
	38 1 2 4 0
	38 1 3 1 0
	38 1 3 2 0
	38 1 3 3 0
	38 1 3 4 0
	38 1 4 1 0
	38 1 4 2 0
	38 1 4 3 0
	38 1 4 4 0
	38 1 5 1 0
	38 1 5 2 0
	38 1 5 3 0
	38 1 5 4 0
	38 2 1 1 0
	38 2 1 2 0
	38 2 1 3 0
	38 2 1 4 0
	38 2 2 1 0
	38 2 2 2 0
	38 2 2 3 0
	38 2 2 4 0
	38 2 3 1 0
	38 2 3 2 0
	38 2 3 3 0
	38 2 3 4 0
	38 2 4 1 0
	38 2 4 2 0
	38 2 4 3 0
	38 2 4 4 0
	38 2 5 1 0
	38 2 5 2 0
	38 2 5 3 0
	38 2 5 4 0
	38 3 1 1 0
	38 3 1 2 0
	38 3 1 3 0
	38 3 1 4 0
	38 3 2 1 0
	38 3 2 2 0
	38 3 2 3 0
	38 3 2 4 0
	38 3 3 1 0
	38 3 3 2 0
	38 3 3 3 0
	38 3 3 4 0
	38 3 4 1 0
	38 3 4 2 0
	38 3 4 3 0
	38 3 4 4 0
	38 3 5 1 0
	38 3 5 2 0
	38 3 5 3 0
	38 3 5 4 0
	38 4 1 1 0
	38 4 1 2 0
	38 4 1 3 0
	38 4 1 4 0
	38 4 2 1 0
	38 4 2 2 0
	38 4 2 3 0
	38 4 2 4 0
	38 4 3 1 0
	38 4 3 2 0
	38 4 3 3 0
	38 4 3 4 0
	38 4 4 1 0
	38 4 4 2 0
	38 4 4 3 0
	38 4 4 4 0
	38 4 5 1 0
	38 4 5 2 0
	38 4 5 3 0
	38 4 5 4 0
	1 1 1 1 1
	1 1 1 2 1
	1 1 1 3 1
	1 1 1 4 0
	1 1 2 1 1
	1 1 2 2 1
	1 1 2 3 1
	1 1 2 4 0
	1 1 3 1 1
	1 1 3 2 1
	1 1 3 3 1
	1 1 3 4 1
	1 1 4 1 1
	1 1 4 2 1
	1 1 4 3 1
	1 1 4 4 0
	1 1 5 1 1
	1 1 5 2 1
	1 1 5 3 1
	1 1 5 4 0
	1 2 1 1 1
	1 2 1 2 1
	1 2 1 3 1
	1 2 1 4 0
	1 2 2 1 1
	1 2 2 2 1
	1 2 2 3 1
	1 2 2 4 0
	1 2 3 1 1
	1 2 3 2 1
	1 2 3 3 1
	1 2 3 4 1
	1 2 4 1 1
	1 2 4 2 1
	1 2 4 3 1
	1 2 4 4 0
	1 2 5 1 1
	1 2 5 2 1
	1 2 5 3 1
	1 2 5 4 0
	1 3 1 1 1
	1 3 1 2 1
	1 3 1 3 1
	1 3 1 4 0
	1 3 2 1 1
	1 3 2 2 1
	1 3 2 3 1
	1 3 2 4 0
	1 3 3 1 1
	1 3 3 2 1
	1 3 3 3 1
	1 3 3 4 1
	1 3 4 1 1
	1 3 4 2 1
	1 3 4 3 1
	1 3 4 4 0
	1 3 5 1 1
	1 3 5 2 1
	1 3 5 3 1
	1 3 5 4 0
	1 4 1 1 1
	1 4 1 2 1
	1 4 1 3 1
	1 4 1 4 0
	1 4 2 1 1
	1 4 2 2 1
	1 4 2 3 1
	1 4 2 4 0
	1 4 3 1 1
	1 4 3 2 1
	1 4 3 3 1
	1 4 3 4 1
	1 4 4 1 1
	1 4 4 2 1
	1 4 4 3 1
	1 4 4 4 0
	1 4 5 1 1
	1 4 5 2 1
	1 4 5 3 1
	1 4 5 4 0
	4 1 1 1 1
	4 1 1 2 1
	4 1 1 3 1
	4 1 1 4 0
	4 1 2 1 1
	4 1 2 2 1
	4 1 2 3 1
	4 1 2 4 0
	4 1 3 1 1
	4 1 3 2 1
	4 1 3 3 1
	4 1 3 4 0
	4 1 4 1 1
	4 1 4 2 1
	4 1 4 3 1
	4 1 4 4 1
	4 1 5 1 1
	4 1 5 2 1
	4 1 5 3 1
	4 1 5 4 0
	4 2 1 1 1
	4 2 1 2 1
	4 2 1 3 1
	4 2 1 4 0
	4 2 2 1 1
	4 2 2 2 1
	4 2 2 3 1
	4 2 2 4 0
	4 2 3 1 1
	4 2 3 2 1
	4 2 3 3 1
	4 2 3 4 0
	4 2 4 1 1
	4 2 4 2 1
	4 2 4 3 1
	4 2 4 4 1
	4 2 5 1 1
	4 2 5 2 1
	4 2 5 3 1
	4 2 5 4 0
	4 3 1 1 1
	4 3 1 2 1
	4 3 1 3 1
	4 3 1 4 0
	4 3 2 1 1
	4 3 2 2 1
	4 3 2 3 1
	4 3 2 4 0
	4 3 3 1 1
	4 3 3 2 1
	4 3 3 3 1
	4 3 3 4 0
	4 3 4 1 1
	4 3 4 2 1
	4 3 4 3 1
	4 3 4 4 1
	4 3 5 1 1
	4 3 5 2 1
	4 3 5 3 1
	4 3 5 4 0
	4 4 1 1 1
	4 4 1 2 1
	4 4 1 3 1
	4 4 1 4 0
	4 4 2 1 1
	4 4 2 2 1
	4 4 2 3 1
	4 4 2 4 0
	4 4 3 1 1
	4 4 3 2 1
	4 4 3 3 1
	4 4 3 4 0
	4 4 4 1 1
	4 4 4 2 1
	4 4 4 3 1
	4 4 4 4 1
	4 4 5 1 1
	4 4 5 2 1
	4 4 5 3 1
	4 4 5 4 0
	6 1 1 1 1
	6 1 1 2 1
	6 1 1 3 1
	6 1 1 4 0
	6 1 2 1 1
	6 1 2 2 1
	6 1 2 3 1
	6 1 2 4 0
	6 1 3 1 1
	6 1 3 2 1
	6 1 3 3 1
	6 1 3 4 0
	6 1 4 1 1
	6 1 4 2 1
	6 1 4 3 1
	6 1 4 4 1
	6 1 5 1 1
	6 1 5 2 1
	6 1 5 3 1
	6 1 5 4 0
	6 2 1 1 1
	6 2 1 2 1
	6 2 1 3 1
	6 2 1 4 0
	6 2 2 1 1
	6 2 2 2 1
	6 2 2 3 1
	6 2 2 4 0
	6 2 3 1 1
	6 2 3 2 1
	6 2 3 3 1
	6 2 3 4 0
	6 2 4 1 1
	6 2 4 2 1
	6 2 4 3 1
	6 2 4 4 1
	6 2 5 1 1
	6 2 5 2 1
	6 2 5 3 1
	6 2 5 4 0
	6 3 1 1 1
	6 3 1 2 1
	6 3 1 3 1
	6 3 1 4 0
	6 3 2 1 1
	6 3 2 2 1
	6 3 2 3 1
	6 3 2 4 0
	6 3 3 1 1
	6 3 3 2 1
	6 3 3 3 1
	6 3 3 4 0
	6 3 4 1 1
	6 3 4 2 1
	6 3 4 3 1
	6 3 4 4 1
	6 3 5 1 1
	6 3 5 2 1
	6 3 5 3 1
	6 3 5 4 0
	6 4 1 1 1
	6 4 1 2 1
	6 4 1 3 1
	6 4 1 4 0
	6 4 2 1 1
	6 4 2 2 1
	6 4 2 3 1
	6 4 2 4 0
	6 4 3 1 1
	6 4 3 2 1
	6 4 3 3 1
	6 4 3 4 0
	6 4 4 1 1
	6 4 4 2 1
	6 4 4 3 1
	6 4 4 4 1
	6 4 5 1 1
	6 4 5 2 1
	6 4 5 3 1
	6 4 5 4 0
	10 1 1 1 1
	10 1 1 2 1
	10 1 1 3 1
	10 1 1 4 0
	10 1 2 1 1
	10 1 2 2 1
	10 1 2 3 1
	10 1 2 4 0
	10 1 3 1 1
	10 1 3 2 1
	10 1 3 3 1
	10 1 3 4 0
	10 1 4 1 1
	10 1 4 2 1
	10 1 4 3 1
	10 1 4 4 1
	10 1 5 1 1
	10 1 5 2 1
	10 1 5 3 1
	10 1 5 4 0
	10 2 1 1 1
	10 2 1 2 1
	10 2 1 3 1
	10 2 1 4 0
	10 2 2 1 1
	10 2 2 2 1
	10 2 2 3 1
	10 2 2 4 0
	10 2 3 1 1
	10 2 3 2 1
	10 2 3 3 1
	10 2 3 4 0
	10 2 4 1 1
	10 2 4 2 1
	10 2 4 3 1
	10 2 4 4 1
	10 2 5 1 1
	10 2 5 2 1
	10 2 5 3 1
	10 2 5 4 0
	10 3 1 1 1
	10 3 1 2 1
	10 3 1 3 1
	10 3 1 4 0
	10 3 2 1 1
	10 3 2 2 1
	10 3 2 3 1
	10 3 2 4 0
	10 3 3 1 1
	10 3 3 2 1
	10 3 3 3 1
	10 3 3 4 0
	10 3 4 1 1
	10 3 4 2 1
	10 3 4 3 1
	10 3 4 4 1
	10 3 5 1 1
	10 3 5 2 1
	10 3 5 3 1
	10 3 5 4 0
	10 4 1 1 1
	10 4 1 2 1
	10 4 1 3 1
	10 4 1 4 0
	10 4 2 1 1
	10 4 2 2 1
	10 4 2 3 1
	10 4 2 4 0
	10 4 3 1 1
	10 4 3 2 1
	10 4 3 3 1
	10 4 3 4 0
	10 4 4 1 1
	10 4 4 2 1
	10 4 4 3 1
	10 4 4 4 1
	10 4 5 1 1
	10 4 5 2 1
	10 4 5 3 1
	10 4 5 4 0
	11 1 1 1 0
	11 1 1 2 0
	11 1 1 3 0
	11 1 1 4 0
	11 1 2 1 0
	11 1 2 2 0
	11 1 2 3 0
	11 1 2 4 0
	11 1 3 1 0
	11 1 3 2 0
	11 1 3 3 0
	11 1 3 4 0
	11 1 4 1 1
	11 1 4 2 0
	11 1 4 3 0
	11 1 4 4 0
	11 1 5 1 0
	11 1 5 2 0
	11 1 5 3 0
	11 1 5 4 0
	11 2 1 1 0
	11 2 1 2 0
	11 2 1 3 0
	11 2 1 4 0
	11 2 2 1 1
	11 2 2 2 0
	11 2 2 3 0
	11 2 2 4 0
	11 2 3 1 0
	11 2 3 2 0
	11 2 3 3 0
	11 2 3 4 0
	11 2 4 1 1
	11 2 4 2 0
	11 2 4 3 0
	11 2 4 4 0
	11 2 5 1 0
	11 2 5 2 0
	11 2 5 3 0
	11 2 5 4 0
	11 3 1 1 0
	11 3 1 2 0
	11 3 1 3 0
	11 3 1 4 0
	11 3 2 1 1
	11 3 2 2 0
	11 3 2 3 0
	11 3 2 4 0
	11 3 3 1 0
	11 3 3 2 0
	11 3 3 3 0
	11 3 3 4 0
	11 3 4 1 1
	11 3 4 2 0
	11 3 4 3 0
	11 3 4 4 0
	11 3 5 1 0
	11 3 5 2 0
	11 3 5 3 0
	11 3 5 4 0
	11 4 1 1 0
	11 4 1 2 0
	11 4 1 3 0
	11 4 1 4 0
	11 4 2 1 1
	11 4 2 2 0
	11 4 2 3 0
	11 4 2 4 0
	11 4 3 1 0
	11 4 3 2 0
	11 4 3 3 0
	11 4 3 4 0
	11 4 4 1 1
	11 4 4 2 0
	11 4 4 3 0
	11 4 4 4 0
	11 4 5 1 0
	11 4 5 2 0
	11 4 5 3 0
	11 4 5 4 0
	15 1 1 1 1
	15 1 1 2 1
	15 1 1 3 0
	15 1 1 4 0
	15 1 2 1 1
	15 1 2 2 1
	15 1 2 3 0
	15 1 2 4 0
	15 1 3 1 1
	15 1 3 2 1
	15 1 3 3 1
	15 1 3 4 1
	15 1 4 1 1
	15 1 4 2 1
	15 1 4 3 0
	15 1 4 4 0
	15 1 5 1 1
	15 1 5 2 1
	15 1 5 3 0
	15 1 5 4 0
	15 2 1 1 1
	15 2 1 2 1
	15 2 1 3 0
	15 2 1 4 0
	15 2 2 1 1
	15 2 2 2 1
	15 2 2 3 0
	15 2 2 4 0
	15 2 3 1 1
	15 2 3 2 1
	15 2 3 3 1
	15 2 3 4 1
	15 2 4 1 1
	15 2 4 2 1
	15 2 4 3 0
	15 2 4 4 0
	15 2 5 1 1
	15 2 5 2 1
	15 2 5 3 0
	15 2 5 4 0
	15 3 1 1 1
	15 3 1 2 1
	15 3 1 3 0
	15 3 1 4 0
	15 3 2 1 1
	15 3 2 2 1
	15 3 2 3 0
	15 3 2 4 0
	15 3 3 1 1
	15 3 3 2 1
	15 3 3 3 1
	15 3 3 4 1
	15 3 4 1 1
	15 3 4 2 1
	15 3 4 3 0
	15 3 4 4 0
	15 3 5 1 1
	15 3 5 2 1
	15 3 5 3 0
	15 3 5 4 0
	15 4 1 1 1
	15 4 1 2 1
	15 4 1 3 0
	15 4 1 4 0
	15 4 2 1 1
	15 4 2 2 1
	15 4 2 3 0
	15 4 2 4 0
	15 4 3 1 1
	15 4 3 2 1
	15 4 3 3 1
	15 4 3 4 1
	15 4 4 1 1
	15 4 4 2 1
	15 4 4 3 0
	15 4 4 4 0
	15 4 5 1 1
	15 4 5 2 1
	15 4 5 3 0
	15 4 5 4 0
	18 1 1 1 1
	18 1 1 2 1
	18 1 1 3 1
	18 1 1 4 0
	18 1 2 1 1
	18 1 2 2 1
	18 1 2 3 1
	18 1 2 4 0
	18 1 3 1 1
	18 1 3 2 1
	18 1 3 3 1
	18 1 3 4 0
	18 1 4 1 1
	18 1 4 2 1
	18 1 4 3 1
	18 1 4 4 1
	18 1 5 1 1
	18 1 5 2 1
	18 1 5 3 1
	18 1 5 4 0
	18 2 1 1 1
	18 2 1 2 1
	18 2 1 3 1
	18 2 1 4 0
	18 2 2 1 1
	18 2 2 2 1
	18 2 2 3 1
	18 2 2 4 0
	18 2 3 1 1
	18 2 3 2 1
	18 2 3 3 1
	18 2 3 4 0
	18 2 4 1 1
	18 2 4 2 1
	18 2 4 3 1
	18 2 4 4 1
	18 2 5 1 1
	18 2 5 2 1
	18 2 5 3 1
	18 2 5 4 0
	18 3 1 1 1
	18 3 1 2 1
	18 3 1 3 1
	18 3 1 4 0
	18 3 2 1 1
	18 3 2 2 1
	18 3 2 3 1
	18 3 2 4 0
	18 3 3 1 1
	18 3 3 2 1
	18 3 3 3 1
	18 3 3 4 0
	18 3 4 1 1
	18 3 4 2 1
	18 3 4 3 1
	18 3 4 4 1
	18 3 5 1 1
	18 3 5 2 1
	18 3 5 3 1
	18 3 5 4 0
	18 4 1 1 1
	18 4 1 2 1
	18 4 1 3 1
	18 4 1 4 0
	18 4 2 1 1
	18 4 2 2 1
	18 4 2 3 1
	18 4 2 4 0
	18 4 3 1 1
	18 4 3 2 1
	18 4 3 3 1
	18 4 3 4 0
	18 4 4 1 1
	18 4 4 2 1
	18 4 4 3 1
	18 4 4 4 1
	18 4 5 1 1
	18 4 5 2 1
	18 4 5 3 1
	18 4 5 4 0
	20 1 1 1 1
	20 1 1 2 1
	20 1 1 3 1
	20 1 1 4 1
	20 1 2 1 1
	20 1 2 2 1
	20 1 2 3 1
	20 1 2 4 0
	20 1 3 1 1
	20 1 3 2 1
	20 1 3 3 1
	20 1 3 4 0
	20 1 4 1 1
	20 1 4 2 1
	20 1 4 3 1
	20 1 4 4 0
	20 1 5 1 1
	20 1 5 2 1
	20 1 5 3 1
	20 1 5 4 0
	20 2 1 1 1
	20 2 1 2 1
	20 2 1 3 1
	20 2 1 4 1
	20 2 2 1 1
	20 2 2 2 1
	20 2 2 3 1
	20 2 2 4 0
	20 2 3 1 1
	20 2 3 2 1
	20 2 3 3 1
	20 2 3 4 0
	20 2 4 1 1
	20 2 4 2 1
	20 2 4 3 1
	20 2 4 4 0
	20 2 5 1 1
	20 2 5 2 1
	20 2 5 3 1
	20 2 5 4 0
	20 3 1 1 1
	20 3 1 2 1
	20 3 1 3 1
	20 3 1 4 1
	20 3 2 1 1
	20 3 2 2 1
	20 3 2 3 1
	20 3 2 4 0
	20 3 3 1 1
	20 3 3 2 1
	20 3 3 3 1
	20 3 3 4 0
	20 3 4 1 1
	20 3 4 2 1
	20 3 4 3 1
	20 3 4 4 0
	20 3 5 1 1
	20 3 5 2 1
	20 3 5 3 1
	20 3 5 4 0
	20 4 1 1 1
	20 4 1 2 1
	20 4 1 3 1
	20 4 1 4 1
	20 4 2 1 1
	20 4 2 2 1
	20 4 2 3 1
	20 4 2 4 0
	20 4 3 1 1
	20 4 3 2 1
	20 4 3 3 1
	20 4 3 4 0
	20 4 4 1 1
	20 4 4 2 1
	20 4 4 3 1
	20 4 4 4 0
	20 4 5 1 1
	20 4 5 2 1
	20 4 5 3 1
	20 4 5 4 0
	22 1 1 1 0
	22 1 1 2 0
	22 1 1 3 0
	22 1 1 4 0
	22 1 2 1 0
	22 1 2 2 0
	22 1 2 3 0
	22 1 2 4 0
	22 1 3 1 0
	22 1 3 2 0
	22 1 3 3 0
	22 1 3 4 0
	22 1 4 1 0
	22 1 4 2 0
	22 1 4 3 0
	22 1 4 4 0
	22 1 5 1 0
	22 1 5 2 0
	22 1 5 3 0
	22 1 5 4 0
	22 2 1 1 0
	22 2 1 2 0
	22 2 1 3 0
	22 2 1 4 0
	22 2 2 1 0
	22 2 2 2 0
	22 2 2 3 0
	22 2 2 4 0
	22 2 3 1 0
	22 2 3 2 0
	22 2 3 3 0
	22 2 3 4 0
	22 2 4 1 0
	22 2 4 2 0
	22 2 4 3 0
	22 2 4 4 0
	22 2 5 1 0
	22 2 5 2 0
	22 2 5 3 0
	22 2 5 4 0
	22 3 1 1 0
	22 3 1 2 0
	22 3 1 3 0
	22 3 1 4 0
	22 3 2 1 0
	22 3 2 2 0
	22 3 2 3 0
	22 3 2 4 0
